Id,Tweet,following,followers,actions,is_retweet,location,Type
8795,"Black women are the most educated group in the country. In case you forgot that fact, theres #WomenWithDegrees https://t.co/k1y5bJb0SG",7129.0,8868.0,5924.0,0.0,"Cincinnati, OH  ✈ Atlanta, GA",Spam
7528,if the record keeps spinning so will i #true #love,270.0,69.0,698.0,0.0,いつかまたね,Spam
6183,"And ppl think I'm a terrorist Becky, get over itpic.twitter.com/ubD4UFOQsT",0.0,0.0,,0.0,San Francisco • Alexandria,Quality
7720,Adapting for Innovation: The USTA’s Winning Play https://lnkd.in/eBBAeRv,0.0,0.0,4.0,0.0,,Quality
5269,@GaryBarlow @Bekijo1 #GetGaryToBekiandPhils40th please say yes Gary!!! @OfficialMarkO is praying too you can go!! pic.twitter.com/2Ge3j1cTnE,0.0,0.0,5.0,0.0,south wales,Quality
3456,andrea https://twitter.com/_dopehumanity_/status/732407454705688577 …,,0.0,0.0,0.0,"houston, tx",Quality
2291,To  all my freedom fighters in #Gaza i advise you to download  periscope so we can see was happening  #Gazaunderattack,824.0,922.0,1713.0,1.0,LDN,Spam
3947,DeepStateAgent2 Tafoyax73 realDonaldTrump Obama and the Muslim brotherhoods plan to destroy America from within https://t.co/rhy3zi8xU8,985.0,128.0,1559.0,0.0,terram fatali,Spam
3593,Republicans right now... #ComeyHearing https://t.co/vokTkoRvOy,1197.0,1079.0,8442.0,1.0,"Isle of Lewis, Scotland",Spam
9317,"""BS in Berlin, Revenge of #Pizzagate &amp; ISIS Propaganda https://t.co/uiqcjHOFHv""",1147.0,1082.0,2395.0,1.0,Riyadh-Ksa,Spam
10263,senmarcorubio I can't vote 4 a man who doesn't know the difference between legal immigrants and illegal immigrants https://t.co/MPVEWnApYO,3918.0,1136.0,2475.0,0.0,"Jaipur, India",Spam
5929,Magic to play Raptors in regular-season game in London  #sports,606.0,393.0,14539.0,1.0,Oklahoma,Spam
4046,"eww, new make up is damn",0.0,1.0,385.0,0.0,"Chesterton, IN",Spam
9434,Ancelottis tired Bayern Munich hope for Champions League boost against Arsenal \| Ben Fisher https://t.co/NUvb3WCXeE https://t.co/fdSFnRojbI,4359.0,3406.0,15026.0,0.0,Dubai-Alexandria,Spam
6134,Playa Hermosa was also awesome....until  I realized it was pretty much a shark breeding ground and a fish head washed up on le beach.,0.0,0.0,0.0,0.0,,Quality
5292,Indiana Patrolman Indicted on Charges of Raping Co-Worker https://t.co/jWOjaCMYLY https://t.co/duujNAjBtQ,11911.0,21449.0,51683.0,0.0,"Newcastle-under-Lyme, England",Spam
3983,Fire departments offer CPR training  #health,2645.0,2449.0,6022.0,0.0,"Windsor, UK.",Spam
2901,"If you were stopped by cop for parking violation while being black, get ready to face the barrel of a gun. #BLM https://t.co/J1sADjp4n5",2076.0,569.0,110.0,0.0,413 Gibson Ave.,Spam
3017,#StLouis suburb funds itself by increasing nuisance ticketing on black homes by 495 percent: lawsuit #acab #Be https://t.co/OipxPGnC35,38.0,0.0,6.0,0.0,"Broken Arrow, OK",Spam
5103,"Oh, I love world leaders. Paris is in Germany and Berlin is in Russia  https://t.co/SfYgOn4b3J",12758.0,39713.0,12691.0,0.0,"Lucknow, India",Spam
3689,LEGAL TIP: Don't make personal purchases from your music business account. This may expose you to liability. https://t.co/UMYy6lGFq8,715.0,760.0,2222.0,1.0,HTX-PG,Spam
783,WHAT THE FUCKING HELL IS THAT MINHYUK #몬스타엑스 #MONSTA_X #걸어 #ALL_INpic.twitter.com/jPfQ1p7aoK,0.0,0.0,,0.0,,Quality
2030,And this mad ultra leftie has a view worth supporting? Nohttps://twitter.com/strongerin/status/732572215560962049 …,0.0,0.0,0.0,0.0,,Quality
2157,but hey im not the only one who swerves from ten to winwin,0.0,0.0,2.0,0.0,160511,Quality
458,#ella Evacuations FINALLY Ordered After Dem Mayor REFUSED to for DAYS! https://t.co/CzAk7FKjER #ells https://t.co/hsvadnpE7A,4345.0,1842.0,1590.0,0.0,"Ontario, CA",Spam
10594,wtf did I just watch lmao  https://twitter.com/WorldStarFunny/status/732580710490333188 …,0.0,0.0,2.0,0.0,Lord Juja ❤️,Quality
9323,Dak Prescott is Focused on Winning the NFC East https://t.co/LWVNUkmAxX https://t.co/rdm8pOr59j,7101.0,19728.0,20281.0,0.0,💛,Spam
3164,"Just got word from "" The BasedGod "" that the thunder will not be beating the Warriors in the playoffs series,Durant is still cursed - Lil B",1600000.0,1400000.0,,0.0,"Warrensburg, MO",Quality
11456,'@griffinjoshua55 @SUCKMYSPIDERDIC @FoxNews Christians can't look ready?!',9799.0,14275.0,1873.0,0.0,Columbia Missouri,Spam
10176,https://t.co/JwDbQtmHq9,322.0,695.0,2044.0,1.0,"93 Whitney Ave, New Haven, CT",Spam
5775,#aleex BAD NEWS for Al Gore  World Temp Cooler than When He Won the Nobel Prize https://t.co/QpwS44Kr63 #alexx https://t.co/KxBIB8uvY4,28.0,3.0,438.0,0.0,Under these bitches skin,Spam
5032,Anyone who says indictment against Rick Perry is weak is ignoring the fact he did everything he's accused of http://t.co/1Fjydf8ArI,74.0,149.0,2455.0,1.0,"NY, NY",Spam
4681,"More protests on way, French union says after meeting minister  #news",10175.0,11262.0,27537.0,0.0,Old Trafford,Spam
10870,Mythill Grim – “Crestfallen” (Official Video) http://www.youtube.com/watch?feature=player_embedded&v=enT9Sn4GzFI … http://triplehq.com/mythill-grim-crestfallen-official-video/ …,0.0,0.0,0.0,0.0,"Atlanta, Georgia",Quality
8704,#WhereverIGo spread in France too guys @OneRepublic .... Here we go :))) http://www.chartsinfrance.net/OneRepublic/news-101728.html …,0.0,0.0,0.0,0.0,"Lyon, France",Quality
9470,"Who Is Equity Crowdfunding Right For?: Co-founder of crowdfunding platform RocketHub, Alon Hillel-Tuch, expla... http://bit.ly/1OB2wsZ",0.0,0.0,0.0,0.0,,Quality
10688,I'm a real moody ass girl. Can't even deal with myself.,0.0,0.0,27.0,0.0,,Quality
11195,"Two dead, another injured in unrelated shootings https://t.co/kwDOYl904B https://t.co/SgWvyDk40E",5973.0,60768.0,44537.0,0.0,Oscillating Wildly,Spam
12027,YOU'RE A FUCKING WEABOO,0.0,0.0,,1.0,"Philadelphia, PA",Quality
3205,Man Found Dead After Report of Person Trapped Under Hawaiian Gardens Home: County Fire Dept. https://t.co/mvoQSyHi9l https://t.co/AG0IPVAFfC,8630.0,18582.0,14132.0,0.0,Utah,Spam
11440,How many job Congress government has generated in 60 years without any bribe.,0.0,0.0,,1.0,,Quality
11066,This time boys we will  support you every time. We are with you all the way. You will never walk alone@pasimphiwe,0.0,0.0,,1.0,south african,Quality
9221,"Going to the black market sellers known pejoratively as""bachaqueros"" is not feasible for the majority of Venezuelans https://t.co/FeiCRREnFM",13399.0,54517.0,18021.0,0.0,in my castle,Spam
898,Start where you are. Use what you have. Do what you can. - Arthur Ashe #quote,520000.0,594000.0,19.0,0.0,2x Inc. 500 winner,Quality
11140,VTG USFS Firefighter Head Lamp in Box Forester http://bit.ly/QsA2VH  pic.twitter.com/U5chIXmIMG,19600.0,36200.0,,0.0,New Hampshire/Florida,Quality
741,Data breach sets off charges of theft in '16 Democratic race  #politics,3533.0,13161.0,19543.0,0.0,Confederation of Rinavia,Spam
11770,I miss you.pic.twitter.com/j4N4PgPg6q,0.0,0.0,,0.0,"Orlando, Florida",Quality
9567,too hype? is there such a thing?,0.0,0.0,10.0,0.0,"Austin, TX",Quality
2687,#garry VIDEO : Police Helicopter Explodes in FLAMES in Charlottesville https://t.co/VThWDi6Iaq https://t.co/bTVLNkCjAJ,26.0,0.0,160.0,0.0,"+6222, +6221",Spam
9833,Listeria prompts recall of Ruth's Salads pimento spread https://t.co/vDVGcyHzkX https://t.co/CUVPSdxPfF,6042.0,17305.0,7042.0,0.0,天朝：星霜之下 逆势择天,Spam
9573,"DYK: Colerain and Winton Woods have never played each other.
 
Taylor has a 22-12 career mark vs. Colerain.
@MikeDyer @taylorsportsAD",0.0,10100.0,9.0,0.0,"Cincinnati, OH",Quality
9662,Who are you voting for? RT for Waka Fav for Hillarypic.twitter.com/SLGE0cBUl4,226000.0,428000.0,848.0,0.0,The D,Quality
272,NYC traffic makes it unlikely target for terrorist truck attack https://t.co/V12xDSR0wX https://t.co/Q4xis4S6Uj,5965.0,60755.0,44883.0,0.0,london,Spam
1774,South Texas man sentenced for role in human smuggling ring https://t.co/08RknaUx3p https://t.co/9fLBNMsk4C,6522.0,19726.0,15602.0,0.0,London/Delhi,Spam
4477,Or his new one https://twitter.com/_therealhoney/status/732556680140066816 …,0.0,0.0,6.0,0.0,,Quality
9994,Don't despise small beginnings. Great things often start small. The seed in your hand can become a mighty tree in the future.,0.0,640000.0,343.0,0.0,Ghana,Quality
6877,Dave Chappelles #SNL monologue may go down as one of the greatest of all time https://t.co/tGTyNqlLi0,7517.0,13823.0,14126.0,1.0,ya mom's basement,Spam
5697,The reason I called you in here is some of other the students think you guys may be older than 17pic.twitter.com/PrqlmbwyYN,0.0,193000.0,,0.0,"Los Angeles, CA",Quality
800,I should of just gone home yesterday and spent my day off today with my family.,0.0,0.0,,0.0,Snap: itsbrionna_xoxo,Quality
6840,"The Gurkha is among six Aidan O'Brien-trained colts remaining in the Tattersalls Irish 2,000 Guineas on Saturday. Air Force Blue is another.",0.0,232000.0,12.0,0.0,,Quality
2049,"""I Wanna Get Out Of Here."" Vet Has Gut-Wrenching Reunion With Family In Puerto Rico https://t.co/3Kaj7ENXxt",4902.0,2730.0,3326.0,0.0,"in a galaxy far, far away. . .",Spam
10582,holy shit this @DawnRichard album!   https://t.co/90lIdRZnQB,830.0,1043.0,2704.0,1.0,Chile,Spam
9411,How the NRA Keeps Killer Guns on the Market http://www.politico.com/magazine/story/2016/05/nra-guns-sales-control-zimmerman-police-213895 …,0.0,0.0,0.0,0.0,"West Augusta, WV",Quality
9534,Rick Pitino told @terrymeiners Chinanu Onuaku will have heart surgery today but will likely stay in the NBA Draft.,0.0,0.0,,0.0,"Louisville, Ky",Quality
8018,"Lifetime council tenants may be subject to tenancy reviews, to better utilise housing stock: https://www.stephensons.co.uk/site/blog/commercial-blog/lifetime-tenancies-to-be-scrapped …pic.twitter.com/vmrloXhuZl",0.0,0.0,0.0,0.0,The Castle,Quality
12446,"Enter to Win a Mermaid Tail Knit Blanket - ends 5/25
http://freebiesfrenzy.com/sign-up/2016/05/17/mermaid517/ … http://fb.me/2OOugMJgy",0.0,13400.0,0.0,0.0,,Quality
6921,The chopper virus http://fb.me/52l1kcnvf,0.0,0.0,0.0,0.0,"Roma, Italia",Quality
7613,"#Designer shoes, clothes and purses at this weekend's #estate sale in San anselmo.

Close range in size from... http://fb.me/1jcUAVIK8",0.0,0.0,0.0,0.0,"Serving Son, Marin, Napa, SF",Quality
3820,Houstonpic.twitter.com/AS32ruCUmu,0.0,0.0,,0.0,,Quality
9793,and fruit pizza,0.0,0.0,,1.0,,Quality
10237,Driver arrested after fleeing 5-vehicle wreck on West Side https://t.co/DFIBnnr0hw https://t.co/9UITFqMPe8,7675.0,20525.0,19819.0,0.0,407,Spam
10295,2 blasts hit near Istanbul soccer stadium; 20 police wounded https://t.co/nUOs8Lf5Hg https://t.co/HhEmeLov61,4275.0,25331.0,44518.0,0.0,UK & ROI,Spam
5994,"Senate confirms Trumps picks for defense, homeland security https://t.co/utU7xSVpN2 https://t.co/FMJ4Pu7dRe",4259.0,25280.0,45889.0,0.0,NorthEast,Spam
2797,Train stays on track by playing the hits  its own and others  in St. Louis show https://t.co/wwtTkjKO4m https://t.co/om1rPF2v88,7653.0,9136.0,22368.0,0.0,a tx,Spam
11338,We do love a sexy selfie from this hunk @JamesLock__pic.twitter.com/zrgk8F2piJ,0.0,34800.0,,0.0,,Quality
7387,Lakewood police find young girl walking alone on busy street https://t.co/ro1DNstKJb https://t.co/a3AfsNH8Xe,8006.0,16290.0,20801.0,0.0,Newcastle Upon Tyne,Spam
11580,Good job!,0.0,0.0,,1.0,,Quality
5983,Emo band returns from the dead to be killed off again http://t.co/XuSwXltGml,142.0,74.0,130.0,0.0,City :The Windiest  |☳|_|☷|,Spam
8589,WATCH  Hamas Co-Founder: Trump May Be A Jew https://t.co/EGvZAd5pvI https://t.co/DNGOizkRrB,4894.0,2123.0,1937.0,0.0,Liverpool & Manchester,Spam
1626,thanks,0.0,0.0,0.0,0.0,,Quality
6527,Check the @realDonaldTrump new campaign theme song!      via @IamAkademiks https://t.co/24fWIAb1uH,4805.0,6194.0,8214.0,0.0,Jakarta-Indonesia,Spam
7760,#breaking Lightning top Blackhawks 4-3 in Game 2 to even series 1-1,68.0,140.0,4667.0,1.0,Parts Unknown,Spam
10631,"#ShallowOpposition
We all know they are laying to hide the looting billions of dollars witch was used to buy the offshore company's",0.0,10800.0,15.0,0.0,"Lahore, Pakistan",Quality
12581,I miss this moment!ㅠㅠ Taeyeon x Jonghyunㅠㅠㅠpic.twitter.com/P9haRlkLvo,0.0,48800.0,293.0,0.0,Pink Ocean,Quality
3268,Tonight! Could this be the end of the @RyanGosling-@russellcrowe power couple? #LSSChttps://amp.twimg.com/v/bc9ff5c5-8300-4de2-85bd-8849ac83bc43 …,0.0,687000.0,1054.0,0.0,Weeknights | 11:35/10:35c,Quality
11218,Good news on the economy: The private sector has now hit 74 straight months of job growth.pic.twitter.com/mcjAEknQZl,0.0,0.0,0.0,0.0,Utah,Quality
8398,GREATEST.  #FF LIST. EVER. https://t.co/T1MI6scw03,1217.0,1482.0,2141.0,1.0,"Nunya, Business",Spam
5367,"How #WeFarm is building ‘the #internet for people with no internet’ #Kenya, #Uganda #Peru https://bdaily.co.uk/technology/17-05-2016/interview-kenny-ewan-explains-how-wefarm-is-building-the-internet-for-people-with-no-internet/ …?",0.0,0.0,,0.0,,Quality
7510,FoIIow me on instagram: naiderkynspear FoIIow back ko rin po kayo doon.Thanks! :),0.0,23700.0,,0.0,,Quality
10687,Bergdahl is really lucky he merely deserted! Now if he had exceeded the campaign finance limit... http://t.co/4Po1kNLfkN,514.0,434.0,1177.0,1.0,cardiff baby,Spam
10348,We live in police state and the list is growing bigger https://t.co/6CcwBqmydV,6845.0,10973.0,12839.0,0.0,The Fridge,Spam
3864,I added a video to a @YouTube playlist http://youtu.be/1zG6hzDUYLo?a  G-Eazy - Almost Famous,0.0,0.0,0.0,0.0,,Quality
4991,Make sure this summer y'all keep your eye opening for DNA Album! #FIRE #ZMGMUSIC Grow followers ➪ http://bit.ly/free_followers_,0.0,0.0,0.0,0.0,"Philadelphia, PA",Quality
11849,The Six W's of Success: ➔ Work ➔ Will ➔ Win ➔ When ➔ Wishing ➔ Won't #TeamFollowBack,0.0,0.0,0.0,0.0,,Quality
11570,Number of Americans renouncing citizenship reaches record high  https://t.co/xnzCfIN4kH via @telegraphnews,819.0,991.0,4902.0,1.0,nsfw;nsa; bhs-eng,Spam
2180,Government Probes Invasion Of Whistleblower's Medical Records \| The Daily Caller  http://t.co/sxWxSkwaxz http://t.co/3On3CrVUUL,549.0,295.0,1349.0,1.0,twittersupplement@gmail.com,Spam
8061,RT @RWSurferGirl1: What's really disgusting is that the Cruz campaign would use their dirty tactics on Dr. Ben who is literally the nicest ,473.0,467.0,1298.0,0.0,"Mandaluyong City, National Capital Region",Spam
11061,My cousin Dr. Battle former United States Ambassador to the African Union  #MyBlackRoots https://t.co/8dRDGn0rEy,4531.0,6226.0,3802.0,1.0,"Lucifer, The 100",Spam
8210,Whaattttt lmaohttps://twitter.com/derrickj_lamar/status/732588631731392512 …,0.0,0.0,0.0,0.0,,Quality
8078,you okay??,0.0,0.0,0.0,0.0,"Caldicot, Wales",Quality
259,"[HQ]160512 #CHANYEOL at ICN AIRPORT 1
Cr.SAB
https://c2.staticflickr.com/8/7504/26755476010_8fb0726df4_o.jpg …
https://c2.staticflickr.com/8/7317/26755475960_baabbd0b08_o.jpg …
https://c2.staticflickr.com/8/7289/26426014933_07b48af5cf_o.jpg …pic.twitter.com/QIFko5f0S8",0.0,236000.0,,0.0,,Quality
8093,VIDEO: At Least 61 Killed in Strongest Earthquake in Decades  https://t.co/pKfEm34Ie9,4795.0,932.0,670.0,0.0,Dema,Spam
1820,pu scrims ?,0.0,0.0,,1.0,,Quality
706,Richardson Officer Rescues Ducklings https://t.co/eyLrkyorTE https://t.co/usVp1rTjUG,7895.0,19639.0,19115.0,0.0,Portland OR USA,Spam
8976,Do you mean I'm fat or what?!>!!?!  https://t.co/kN4odNIKQF,14066.0,22030.0,14311.0,1.0,Makin plays,Spam
7575,Clinton: US thrived with Clintons in White House #GOPDebate #StopTheGOP,136.0,88.0,46.0,0.0,Cockaigne,Spam
4034,this is so funnyHAABABHAH whos dat,0.0,0.0,,1.0,badlands.,Quality
5115,"When she asks ""Where do you see us going?""pic.twitter.com/dvGu42x5Ci",0.0,0.0,,0.0,Shoobs,Quality
3040,I was born with hair but it was so blonde you couldn't see it against my skin,0.0,0.0,,1.0,Trinidad,Quality
11536,"N.J.'s northern waterfront towns bracing for snow, flooding",2457.0,2871.0,3667.0,0.0,breath @ breath,Spam
544,#aprill Watch Juan Williams Compare ANTIFA to People Who Fought the Nazis in WW2 https://t.co/rniHJ7gUiM https://t.co/j1qrDKDynK,39.0,4.0,625.0,0.0,Newcastle Upon Tyne,Spam
10246,#NowPlaying Pitch - Make That Money #Reggae #Amazon https://t.co/sHXSbjV0qB @inexrecords on https://t.co/tkdjsgyjPV @BWDRadio_,781.0,889.0,4335.0,1.0,"Oxnard, CA",Spam
9722,"The only time I ever view Twitter ""moments"" is when I click the button on accident...",0.0,0.0,,0.0,,Quality
4180,"Our community member lamar will talk about Lisk on the Blockchain Conference Kyiv.

http://blockchainconf.org/  via @BlockchainKyiv",0.0,183000.0,105.0,0.0,"Zug, Switzerland",Quality
8385,RT FoxNews: .AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/hUhpITP8Po https://t.co/Y7V12VYSeQ,1709.0,1711.0,9822.0,0.0,NYC & Worldwide,Spam
10034,Domestic violence -... http://www.thehappyvibe.com/domestic-violence/ …,0.0,0.0,0.0,0.0,Don't miss this great blog,Quality
7373,the sound effects have me crying  https://twitter.com/yootinnk/status/731344566452899840/video/1 …,0.0,0.0,,0.0,"Georgia, USA",Quality
6252,Check out Talented Producer 9-0 @nine_oh in Issue 1 of 9.0 Magazine https://t.co/H1XdrxpInn,805.0,902.0,1906.0,1.0,UP Diliman,Spam
9747,Seattle apparently shows 49ers QB Colin Kaepernick love  #sports,7428.0,11549.0,4955.0,0.0,Third Coast,Spam
12591,Grin and rate it: Research uses emojis for school lunches https://t.co/usPcePHk9j #news,5446.0,24107.0,31081.0,0.0,Boxtel,Spam
803,Pondering a portable toilet system in a regular vehicle. Primarily using the backseat and sealing design to keep the stench away.,0.0,0.0,0.0,0.0,,Quality
2869,Aur haan..do come here sometime. Bht pleasant climate h with lots of greenary & waterfalls. Milkar mze karenge,0.0,0.0,,0.0,India,Quality
4723,"2/2 PM again praising adoption & dissing 10000s of kinship carers who sacrifice so much, often w paltry support, for v vulnerable children",0.0,0.0,13.0,0.0,England,Quality
9729,do you ever feel the need to ask someone if they actually still want you in their life because it always feels like they don't really care.,0.0,338000.0,,0.0,worldwide,Quality
6154,#TopNews Southern California wildfire spreads as blazes hit parched states,14159.0,13243.0,35742.0,0.0,"Harare, Zimbabwe",Spam
3430,"Stella Is Back After 20 Years! Or Maybe It's 21? Or 12? Anyway, They're Back! https://t.co/SbeqC5Pf2w https://t.co/O9kfmt8OZo",310.0,768.0,6589.0,1.0,dowa + rt heavy,Spam
3496,"If priced correctly, single-family homes in Coral Gables are selling in less than a week: http://t.co/74SELEScsE http://t.co/xq4BQlFA8F",7874.0,14715.0,4907.0,0.0,Anywhere but iowa,Spam
9486,Mariah Carey Seen Out With DJ Khaled New Album In The Works? https://t.co/Jrp2Wbk1Ge @YourBlackWorld https://t.co/ua32v1IuwT,439.0,765.0,2426.0,1.0,D.M.V,Spam
6904,VIRAL : 3 Beautiful Lives Tragically Ended Early By Radical Islam https://t.co/oJ4t8eOkvm https://t.co/Syeqv9CRmT,4287.0,3380.0,13208.0,0.0,"Troy, MI",Spam
4905,Jess and i gotta take a day trip to Chicago gonna be lit,0.0,0.0,,0.0,"Michigan, USA",Quality
12442,"#Beyonc, #TinaKnowles and #BlueIvy won #Halloween2016 as #SaltNPepa!! Here are more pictures: https://t.co/sLBtxDIsfv https://t.co/KBu6w2DfUM",845.0,914.0,2241.0,1.0,ReedusLand,Spam
4345,Hello is that Jose? Yep you've got the job but we are gonna let Louis stay in charge.,0.0,0.0,,0.0,,Quality
12175,Richmond Heights road reopens after officials repair water main break: Richmond Road has reopened after officials repaired a w...  #crime,12380.0,13951.0,8482.0,0.0,instagram.com/pixielott,Spam
8145,Chelsea Handler Faces MAJOR BACKLASH Over Her Disgusting Joke About Melania https://t.co/ep9jCDYAak,4867.0,1593.0,1564.0,0.0,Berlin,Spam
4309,Topographies of shorepic.twitter.com/TI7A8OCyZB,0.0,0.0,,0.0,Asheville,Quality
9059,Wonderful tweet! Happiness is key!,0.0,10900.0,,1.0,UK,Quality
2615,Jojo Tillmann goes all white with GLP X4 atom for Lena Club Tour - http://buff.ly/27oHYKx pic.twitter.com/YsmCeWBE5o,0.0,0.0,0.0,0.0,South Africa,Quality
6725,"Showchampion behind EP.6
- จูบของโฮชิ pic.twitter.com/DxsNTSHKpR",0.0,0.0,90.0,0.0,รีขายของวันศุกร์เท่านั้นค่ะ♡,Quality
11695,"Dear Angelina Jolie,  I'm still hoping that you will adopt me.   #TellACelebWhyYouLikeThem",2771.0,3251.0,4204.0,1.0,"Worthing, UK",Spam
5811,Reconciliation after a civil war may come at the expense of mental health http://arstechnica.com/science/2016/05/reconciliation-after-a-civil-war-may-come-at-the-expense-of-mental-health/ …,0.0,0.0,0.0,0.0,Ireland,Quality
590,KKK was started by TheDemocrats https://t.co/o4qH5fLrwG #top,0.0,4.0,337.0,1.0,"Long Buckby, England",Spam
12119,Graduating college is not a race. People have different paths. Just finish.,0.0,0.0,,0.0,Miner Hall  💚 💕,Quality
2369,'Backpacks Full of Hope' arrive at Hammond Westside Elementar... https://t.co/kPGvaGiQ1x \| https://t.co/JGwGUdCT4e https://t.co/e7DV45ldLG,2387.0,3120.0,19791.0,0.0,Cogeo Antipolo City,Spam
8106,Opioid Deaths in Virginia Continue to Rise https://t.co/1sTls0lLv6 https://t.co/vzZ8Zt1ioB,14886.0,32127.0,31579.0,0.0,Soufside of Atlanta,Spam
509,"While Dany was setting a building on fire, Brienne was setting Tormund's heart on fire.  #brienne #gameofthroneshttps://twitter.com/auraconte/status/732483807404646401 …",0.0,0.0,,0.0,Hollywood,Quality
5910,Long live Assata Shakur https://t.co/ALT41r0H8l,792.0,649.0,1278.0,1.0,Italy,Spam
6096,can't we catch a break. I want to stop being disappointed in fandom.,0.0,0.0,,0.0,"Bostonish, MA",Quality
820,Wait for the Whites of their Eyes http://ln.is/fundamentaltrends.com/xW3Jl … via @KirkSpano,0.0,0.0,0.0,0.0,Wisconsin,Quality
5995,Yahoo Finance Twitter Mistake Creates Whole New Source For Black Humor #niggernavy https://t.co/U6X0627Due,14305.0,16455.0,3537.0,0.0,Milano,Spam
912,How High School Students Use Instagram to Pick a College http://bit.ly/1RgYWm0,0.0,0.0,0.0,0.0,Metro DC Area,Quality
8883,"Patience is key. Don't settle for less right before your breakthrough. Be patient, you'll know what's for you when you see it.",56500.0,320000.0,1100.0,0.0,,Quality
7797,"What's up #Aquarius, #HappyBirthday! Have a request or shoutout? Hit us up! @NinaChantele @Real923LA #YoungCaliforniaTrafficJam https://t.co/wtvS4Ll8jQ",1136.0,830.0,3033.0,1.0,back.,Spam
7735,RT BarbMuenchen: I wonder if Chris Stevens 600 E-Mails asking for more security were Hacked too! We need to know! https://t.co/iCrkPTN5Xi,37.0,8.0,144.0,0.0,Cote d'Ivoire,Spam
2657,An arctic fox's scream of joy. This is how Archer greets me  #fox https://vine.co/v/b2FwAlQYilz  LOOK IT SME,0.0,0.0,,0.0,Germany   ドイツ     독일,Quality
6379,Toto - Straight for the Heart https://t.co/2jRRQ16kmN via @YouTube,2204.0,2220.0,4720.0,1.0,DC Metro Area,Spam
4693,Cowboys top Forbes most valuable NFL teams list  #sports,8753.0,12311.0,8503.0,0.0,"Indiana, USA",Spam
9749,did I miss a lesson where we learnt about Ebola and Neanderthals? #ocrbiology,0.0,0.0,31.0,0.0,,Quality
8075,"If Bernie doesn’t takes this all the way, if we dont HELP HIM, if we dont make sure that he makes it all the way ...https://amp.twimg.com/v/65145428-fce0-4da5-8ac1-52bd17047cc7 …",0.0,37900.0,739.0,0.0,LatinosforBernie@gmail.com,Quality
5166,"Iggy Azalea teases new song out Friday, blames ""personal changes"" for album delay https://t.co/XdIQOAptW3",690.0,733.0,3989.0,1.0,"Lowell, MA",Spam
11237,I know everyone is SO busy in May so here is my reminder to you that YL is GIVING you a FREE Dewdrop Diffuser... http://fb.me/2dE6oT8U2,12500.0,20000.0,0.0,0.0,#Denver #Colorado #travel,Quality
10041,#politics Obama to unveil major climate change proposal,8013.0,12906.0,12807.0,0.0,"Southside, ATL",Spam
3003,"Wow, fans of Agent Carter are annoying.",0.0,0.0,0.0,0.0,"Dublin, Ireland.",Quality
110,The world's largest cruise ship has docked at the port of Southampton http://trib.al/oeNc9Nj,0.0,4920000.0,103.0,0.0,"London, UK",Quality
11618,@cityandguilds congratulations to all the fantastic Medals for Excellence winners @north_lancspic.twitter.com/jK1Kvng2iA,0.0,0.0,10.0,0.0,,Quality
563,What have you done? https://twitter.com/str8ChaLii/status/732562915711193088 …,0.0,0.0,,0.0,"Chicago, IL",Quality
12189,I hate when I click the text notification at the top bc then it looks like I was waiting for a reply and shit,0.0,0.0,2.0,0.0,,Quality
11102,"Tattoos, martial arts and poker? Casinos wooing millennials  #local",10883.0,15780.0,23741.0,0.0,"Hunters Point, San Francisco",Spam
6843, 'Black' NAACP leader outed as WHITE by her parents http://t.co/XLPalbBZaj,66.0,164.0,9001.0,1.0,aust,Spam
6492,Mississippi: Restaurant parking lot cave-in swallows 12 cars  #news,2221.0,11493.0,13570.0,0.0,pittsburgh,Spam
3462,What tools are hackers using to access businesses’ networks? http://buff.ly/23O0qYd  #DBIR #infosec #databreachpic.twitter.com/xmdD6uXyDl,0.0,0.0,13.0,0.0,"Fort Lauderdale, FL",Quality
3024,"Don't tell me I work a shift on my day off, just because you want me to work your shift. That's an easy way to piss me off.",698.0,676.0,1939.0,1.0,Proud member of the #DDT,Spam
10947,Lunch for one pleasepic.twitter.com/uAgqMoVQmJ,0.0,3200000.0,,0.0,,Quality
12376,#mar viatroy carrieksada clayfeathers Corrynmb surfermom77 Braveheart_USA hrenee80 1GigiSims 614swat https://t.co/bm07pQ9Z6L #just,2966.0,750.0,910.0,0.0,"Fremont, CA",Spam
6809,Shreveport get out this weekhttps://twitter.com/honeycus_/status/732565318241914880 …,0.0,0.0,,0.0,,Quality
12154,i gave up on my hwpic.twitter.com/atQBTd4kOz,0.0,0.0,279.0,0.0,in my grave,Quality
1905,Five Top ‘Super’ Foods http://bit.ly/1smwabb  via @livetradingnews,0.0,0.0,0.0,0.0,,Quality
1495,"'@AdamCBarrett2 @djhaza @dcexaminer who''s party is imploding? hillary 3/4 dead, would lose in election, emails reveal how corrupt.  (DNC)'",2300.0,2025.0,1846.0,1.0,"Cheltenham, England",Spam
1292,Sorry my Twitter keeps posting my retweets a million times.,0.0,79800.0,48.0,0.0,,Quality
10304,Have a Magnificent Monday! #blog #shopping https://t.co/R8d3FB5LQ6 https://t.co/qKhLgNbnVO,698.0,668.0,1819.0,1.0,Caniffasquad,Spam
